day,XUSDTZEUR,XUNIZEUR,XETHZEUR,XXDGZEUR,XLTCZEUR,XETHZUSD,XUNIZUSD,XXBTZEUR,XXBTZUSD,XXLMZUSD,XNANOZUSD,XXMRZUSD,XEOSZUSD,XUSDTZUSD,XXMRZEUR,XBCHZEUR,XREPV2ZEUR,XXDGZUSD,XNANOZEUR,XXRPZEUR,XLTCZUSD,XEOSZEUR,XXRPZUSD,XXLMZEUR,XBCHZUSD,XREPV2ZUSD
2019-05-03,,,146.5967,,68.3567,163.9100,,5011.7000,5608.2333,0.0997,,65.7633,4.9213,0.9849,58.7233,252.2000,,,,0.2701,76.5567,4.4037,0.3015,0.0893,282.2333,
2019-05-04,,,145.3300,,68.9533,162.9567,,5101.4667,5709.5000,0.0985,,67.0067,4.9115,0.9889,59.8600,257.3333,,,,0.2698,77.4667,4.3779,0.3023,0.0878,288.3667,
2019-05-05,,,143.6467,,67.5067,160.6600,,5104.2000,5708.1333,0.0967,,66.5900,4.8510,0.9910,59.4633,259.6000,,,,0.2656,75.5533,4.3343,0.2980,0.0865,290.8333,
2019-05-06,,,150.1767,,65.9533,168.0500,,5064.5667,5667.6000,0.0957,,66.4167,4.8019,0.9898,59.4100,253.8333,,,,0.2666,73.7667,4.2826,0.2993,0.0857,284.1667,
2019-05-07,,,152.5733,,66.7867,170.8600,,5181.7333,5799.8000,0.0942,,66.8900,4.8489,0.9881,59.7633,255.6333,,,,0.2654,74.5167,4.3351,0.2968,0.0842,285.5000,
2019-05-08,,,150.3767,,65.4767,168.2167,,5240.7000,5860.9333,0.0915,,66.6233,4.8163,0.9894,59.5467,249.9333,,,,0.2643,73.5367,4.3029,0.2957,0.0819,279.5667,
2019-05-09,,,151.2667,,65.8233,169.5500,,5424.5333,6086.2000,0.0893,,65.9133,4.8426,0.9944,58.9167,252.2333,,,,0.2629,73.8300,4.3127,0.2943,0.0797,282.9333,
2019-05-10,,,153.1233,,67.8100,171.9933,,5608.1000,6292.6667,0.0912,,67.5867,4.7536,0.9967,60.1700,254.3333,,,,0.2642,76.1533,4.2377,0.2964,0.0812,285.7333,
2019-05-11,,,168.1033,,76.8733,190.3533,,6174.2333,6999.3000,0.1015,,76.9533,5.3921,333.9995,67.9767,301.8000,,,,0.2826,87.0900,4.7552,0.3202,0.0897,342.2000,
2019-05-12,,,170.1133,,77.6433,191.3600,,6315.9000,7095.3333,0.0997,,76.6800,5.4380,1.0018,68.0000,313.6333,,,,0.2799,87.2133,4.8329,0.3148,0.0886,354.3000,
2019-05-13,,,174.0233,,78.5367,196.8500,,6765.5333,7618.5333,0.1007,,79.0400,5.5435,1.0016,70.5333,336.5667,,,,0.2856,88.3633,4.9303,0.3214,0.0895,378.8000,
2019-05-14,,,187.7267,,80.6533,210.9933,,7124.1333,7984.5333,0.1100,,82.5867,5.9342,0.9989,73.5233,345.0667,,,,0.3435,90.6433,5.2605,0.3853,0.0980,387.6667,
2019-05-15,,,213.1000,,88.4700,238.7800,,7231.3333,8109.8333,0.1329,,90.9467,6.3371,1.0023,81.1100,352.7333,,,,0.3954,99.2633,5.6695,0.4451,0.1183,395.3667,
2019-05-16,,,234.8133,,87.4567,261.9033,,7115.7000,7966.9000,0.1440,,90.0367,6.9862,1.0011,80.1400,366.6333,,,,0.3824,97.9000,5.8495,0.4247,0.1288,409.8000,
2019-05-17,,,220.4533,,80.9833,245.7933,,6583.6000,7310.7333,0.1291,,81.7967,6.1131,0.9984,73.4333,333.5333,,,,0.3502,90.3633,5.4710,0.3911,0.1156,372.0667,
2019-05-18,,,214.0000,,78.8533,237.8333,,6591.6667,7322.0000,0.1340,,81.0300,5.9402,1.0024,72.6433,325.0333,,,,0.3399,87.5533,5.3523,0.3768,0.1204,360.6000,
2019-05-19,,,227.0467,,83.3733,252.7500,,7102.3333,7917.3000,0.1394,,86.8833,6.3327,1.0049,78.2467,360.8000,,,,0.3648,92.8800,5.6737,0.4063,0.1252,402.2000,
2019-05-20,,,225.0300,,81.8567,250.7933,,7106.3000,7923.4667,0.1358,,87.3200,6.2424,1.0037,78.1733,363.8667,,,,0.3577,91.3267,5.6033,0.3995,0.1217,406.3333,
2019-05-21,,,229.2833,,82.0433,255.7533,,7142.6667,7958.3000,0.1345,,89.6933,6.2804,1.0052,80.4900,377.8000,,,,0.3573,91.5300,5.6237,0.3981,0.1207,421.7333,
2019-05-22,,,223.0100,,79.5467,248.3133,,6928.3667,7727.3667,0.1268,,85.7700,6.0170,1.0014,77.0300,357.0333,,,,0.3449,88.5800,5.3838,0.3834,0.1137,397.8667,
2019-05-23,,,216.8167,,78.8433,241.8633,,6973.2000,7778.5000,0.1229,,83.8533,5.9621,1.0026,75.1433,353.5333,,,,0.3370,87.8467,5.3345,0.3754,0.1103,394.2333,
2019-05-24,,,222.8633,,87.2533,249.4367,,7135.2333,7991.3000,0.1256,,85.8300,6.3607,1.0043,76.7567,365.3333,,,,0.3432,97.6133,5.6674,0.3837,0.1125,409.5333,
2019-05-25,,,226.1833,,91.5867,253.1033,,7199.5333,8058.1333,0.1265,,87.0000,6.4249,1.0039,77.7133,364.2000,,,,0.3484,102.4767,5.7469,0.3893,0.1129,407.5333,
2019-05-26,,,234.7233,,97.3300,261.7333,,7582.5667,8473.5000,0.1303,,90.5333,6.7251,1.0092,81.0233,376.9667,,,,0.3591,108.9833,6.0225,0.4007,0.1167,421.0333,
2019-05-27,,,243.0133,,104.3267,271.6533,,7858.2667,8798.2667,0.1384,,96.4700,7.7019,1.0045,86.4667,393.2667,,,,0.3831,116.6800,6.8821,0.4295,0.1234,438.5000,
2019-05-28,,,242.6267,,102.5100,270.7533,,7777.6333,8578.2333,0.1362,,96.6500,7.9921,1.0022,86.4733,388.6000,,,,0.3954,114.8700,7.1535,0.4330,0.1237,434.9333,
2019-05-29,,,240.7100,,102.3433,267.0567,,7736.6667,8614.9000,0.1353,,93.5767,7.9056,1.0009,84.2600,401.2667,,,,0.3952,113.9533,7.1078,0.4407,0.1212,447.0667,
2019-05-30,,,233.2800,,99.0067,260.8467,,7602.5667,8450.9333,0.1325,,93.1867,7.5304,1.0012,83.5033,391.0333,,,,0.3882,110.3200,6.7833,0.4323,0.1193,434.4667,
2019-05-31,,,233.5867,,99.8433,259.7933,,7547.2000,8418.0333,0.1305,,92.0167,8.1336,0.9992,82.7433,389.3000,,,,0.3847,111.3200,7.3153,0.4287,0.1173,433.0000,
2019-06-01,,,239.2200,,101.4500,266.6233,,7651.4000,8544.6667,0.1318,,92.6033,7.8690,1.0004,83.0867,391.7000,,,,0.3857,113.1167,7.1241,0.4295,0.1184,435.7000,
2019-06-02,,,241.1633,,102.4700,268.9433,,7800.6333,8708.2000,0.1357,,94.8267,7.7236,1.0014,85.1100,395.3667,,,,0.3944,114.3767,6.9234,0.4403,0.1218,441.3333,
2019-06-03,,,228.0900,,97.1467,255.3433,,7389.2333,8301.6667,0.1316,,91.0833,6.9962,0.9998,81.3267,370.1000,,,,0.3857,108.8667,6.2488,0.4332,0.1171,414.5667,
2019-06-04,,,214.9133,,90.7500,242.0200,,6883.4667,7733.2333,0.1214,,84.3500,6.3868,0.9976,74.8000,326.5333,,,,0.3557,102.0600,5.6756,0.4083,0.1080,382.5333,
2019-06-05,,,217.4333,,91.7333,244.1867,,6910.1333,7762.3000,0.1218,,84.9567,6.3613,1.0007,75.7200,352.8667,,,,0.3548,103.0933,5.6688,0.3983,0.1083,396.7667,
2019-06-06,,,217.5633,,96.0667,245.3767,,6845.5000,7706.4333,0.1232,,85.8367,6.2556,1.0126,76.1100,345.7667,,,,0.3664,108.3400,5.5626,0.4129,0.1094,389.2333,
2019-06-07,,,220.8833,,102.7700,249.6700,,7044.0333,7965.7000,0.1275,,87.9500,6.5811,1.0027,77.7633,354.0000,,,,0.3743,116.1800,5.8271,0.4228,0.1128,399.9667,
2019-06-08,,,217.1633,,104.1267,245.6467,,7006.2000,7924.8333,0.1251,,87.4800,6.4334,1.0033,77.4633,348.9000,,,,0.3646,117.5100,5.6820,0.4112,0.1106,394.4333,
2019-06-09,,,207.6433,,102.1767,234.2700,,6822.5000,7704.0333,0.1203,,84.5000,6.2140,1.0022,74.9933,339.6333,,,,0.3446,115.1800,5.4992,0.3884,0.1066,382.9667,
2019-06-10,,,213.2267,,110.0433,241.1500,,6965.9000,7873.8667,0.1217,,85.8200,6.3470,1.0033,76.0567,344.9667,,,,0.3501,124.4400,5.6167,0.3955,0.1078,389.8333,
2019-06-11,,,215.5800,,118.1867,243.9067,,6972.4333,7896.1333,0.1219,,86.8933,6.3414,1.0033,76.9300,343.4333,,,,0.3474,133.4067,5.5923,0.3936,0.1078,388.3667,
2019-06-12,,,227.0833,,121.6733,256.4633,,7157.5333,8093.6333,0.1252,,89.0467,6.4052,1.0043,78.7800,349.4000,,,,0.3531,136.8100,5.6623,0.3988,0.1110,396.0000,
2019-06-13,,,228.9600,,117.2533,257.9467,,7285.5333,8195.8333,0.1254,,90.4300,6.4994,1.0024,80.3467,364.5000,,,,0.3570,131.9433,5.7653,0.4017,0.1115,410.9667,
2019-06-14,,,232.2067,,116.4767,260.6700,,7610.7000,8536.3333,0.1240,,89.9067,6.5086,1.0036,80.2667,370.3000,,,,0.3573,130.4833,5.7990,0.4005,0.1106,415.1667,
2019-06-15,,,239.0633,,122.6167,268.4000,,7844.1000,8796.3667,0.1266,,93.8467,6.8221,1.0044,83.4000,375.2000,,,,0.3644,136.9633,6.0831,0.4093,0.1128,420.5667,
2019-06-16,,,240.8533,,121.6067,270.1633,,8074.5667,8940.7000,0.1299,,95.9200,7.0054,1.0028,85.4433,382.6667,,,,0.3796,136.5000,6.2465,0.4265,0.1157,429.1667,
2019-06-17,,,242.6267,,119.7767,272.2267,,8252.9000,9258.9667,0.1300,,98.3267,7.1268,1.0024,87.5233,384.6667,,,,0.3970,134.4433,6.3445,0.4458,0.1157,431.9333,
2019-06-18,,,237.9533,,119.2533,266.5867,,8123.1667,9126.1667,0.1258,,96.8533,6.8515,1.0005,86.6167,370.5000,,,,0.3872,133.6733,6.1171,0.4335,0.1121,415.9333,
2019-06-19,,,238.5933,,121.8867,267.5033,,8202.4000,9213.4667,0.1246,,99.6267,6.8667,1.0013,88.8433,370.3000,,,,0.3854,136.6967,6.1296,0.4328,0.1112,414.7000,
2019-06-20,,,240.1433,,120.2167,270.9000,,8372.6667,9449.1667,0.1220,,104.7967,6.8164,1.0019,93.0200,365.3000,,,,0.3802,135.4467,6.0445,0.4292,0.1082,412.2667,
2019-06-21,,,253.9400,,122.4767,288.2133,,8796.8667,10000.8000,0.1230,,108.7667,7.0066,1.0019,96.2400,382.3333,,,,0.3915,138.6033,6.1900,0.4419,0.1089,432.4000,
2019-06-22,,,266.1533,,124.4667,305.5400,,9296.8667,10626.8667,0.1288,,114.3833,7.3493,0.9978,100.5300,418.7667,,,,0.4157,141.1333,6.4663,0.4749,0.1132,475.3667,
2019-06-23,,,271.6067,,120.9667,308.3967,,9514.7333,10858.3000,0.1285,,116.0333,7.3079,0.9934,101.6567,421.6667,,,,0.4145,137.5033,6.4142,0.4713,0.1129,479.6333,
2019-06-24,,,268.7133,,118.2100,306.1767,,9551.2333,10878.0667,0.1266,,116.4700,7.1389,0.9961,102.3033,413.0000,,,,0.4070,134.1767,6.2687,0.4640,0.1113,470.8333,
2019-06-25,,,275.5633,,118.1233,313.3867,,10122.8000,11524.2000,0.1239,,113.8900,7.1165,0.9957,100.1067,417.1000,,,,0.4090,134.0700,6.2491,0.4654,0.1097,474.4333,
2019-06-26,,,287.5733,,114.7200,337.4167,,11112.4000,12783.1667,0.1240,,105.5733,6.5588,0.9933,93.8367,418.7333,,,,0.4072,131.2567,5.8581,0.4492,0.1078,482.9000,
2019-06-27,,,264.3200,,100.6967,303.7567,,10079.4333,11602.9667,0.1110,,95.6967,6.2354,0.9860,82.9833,373.1000,,,,0.3657,117.7033,5.2797,0.4195,0.0963,428.7333,
2019-06-28,,,267.5067,,103.6433,304.1367,,10422.3000,11844.4333,0.1100,,99.0100,6.0288,0.9903,86.8067,371.6667,,,,0.3624,117.9500,5.3073,0.4155,0.0968,422.4333,
2019-06-29,,,273.3433,,112.7567,310.6533,,10422.9333,11824.6333,0.1129,,98.0400,6.1998,0.9905,86.1633,379.5333,,,,0.3674,128.0667,5.4573,0.4175,0.0991,432.2000,
2019-06-30,,,263.8500,,111.1567,299.5767,,9852.5000,11200.7667,0.1073,,91.5667,5.9019,0.9920,80.7733,364.1667,,,,0.3550,126.1100,5.1955,0.4034,0.0944,413.9667,
2019-07-01,,,257.5200,,106.8700,291.3733,,9352.9333,10571.6333,0.1050,,88.7967,5.8588,0.9933,78.5333,360.4667,,,,0.3564,120.8033,5.1898,0.4030,0.0930,407.2333,
2019-07-02,,,253.3833,,104.4800,286.2767,,9281.6667,10483.5333,0.1029,,85.5100,5.8522,0.9968,75.9933,357.2667,,,,0.3509,117.9367,5.1809,0.3960,0.0909,403.3333,
2019-07-03,,,264.4600,,106.8833,298.1667,,10282.9333,11608.0333,0.1046,,89.6067,6.0056,0.9989,79.4267,369.2333,,,,0.3570,120.6467,5.3214,0.4026,0.0927,416.7000,
2019-07-04,,,256.2467,,108.2467,288.7867,,10134.5333,11271.2333,0.1013,,89.5267,5.8200,1.0009,79.6633,361.0333,,,,0.3488,121.8667,5.1579,0.3930,0.0899,407.0000,
2019-07-05,,,256.2767,,105.8867,287.6000,,9874.4000,11074.9667,0.1001,,89.5900,5.7656,1.0006,79.9233,356.7667,,,,0.3390,118.6033,5.1364,0.3804,0.0892,400.3667,
2019-07-06,,,258.6233,,106.0933,290.3367,,10080.8000,11302.5333,0.1034,,94.7267,5.8265,1.0014,84.2067,363.7667,,,,0.3508,119.2533,5.1955,0.3932,0.0921,408.0667,
2019-07-07,,,267.6433,,107.2367,300.5200,,10140.4667,11370.6333,0.1048,,102.6867,5.9199,1.0032,91.3200,364.0667,,,,0.3525,119.5167,5.2728,0.3956,0.0933,408.6333,
2019-07-08,,,276.7667,,109.1700,310.3933,,10708.3000,12008.7667,0.1047,,103.4833,5.9601,1.0037,92.3533,370.2667,,,,0.3569,122.4733,5.3025,0.4003,0.0935,415.0333,
2019-07-09,,,276.6867,,107.4267,309.6500,,11104.4333,12508.0000,0.1022,,100.6967,5.9196,1.0028,89.9767,373.5000,,,,0.3548,120.4933,5.2831,0.3974,0.0913,418.4333,
2019-07-10,,,263.0867,,98.2633,294.9400,,10925.9667,12283.0000,0.0963,,96.4500,5.3990,0.9996,85.9433,354.0667,,,,0.3277,99.9267,4.8149,0.3680,0.0859,397.2333,
2019-07-11,,,242.9033,,90.5633,273.0133,,10215.1000,11465.5000,0.0888,,88.9100,4.7667,1.0010,80.5633,311.8000,,,,0.2990,102.0833,4.2593,0.3316,0.0792,349.6667,
2019-07-12,,,243.3900,,92.8633,273.6100,,10311.6000,11606.5333,0.0968,,94.1933,4.7587,1.0019,83.7733,312.1667,,,,0.3009,104.2667,4.2355,0.3381,0.0849,350.3000,
2019-07-13,,,238.9833,,89.9867,268.4700,,10083.7667,11342.0333,0.0956,,93.5267,4.7097,1.0010,83.2167,304.4667,,,,0.2977,101.1800,4.1866,0.3338,0.0855,342.7000,
2019-07-14,,,208.2396,,83.2100,245.4267,,9966.9011,10803.2667,0.0906,,89.6868,4.3561,1.0003,79.5895,283.0000,,,,0.2818,93.4233,3.8893,0.3169,0.0807,317.6667,
2019-07-15,,,201.0367,,79.7367,225.5967,,9427.5000,10569.2333,0.0847,,85.5900,4.2739,1.0016,76.1200,268.6000,,,,0.2768,89.4633,3.8098,0.3110,0.0762,298.1667,
2019-07-16,,,185.3100,,73.6233,207.8833,,8854.5333,9941.1333,0.0817,,79.1367,3.7833,0.9997,70.4300,257.2000,,,,0.2674,82.6600,3.3746,0.2996,0.0728,288.6000,
2019-07-17,,,185.7667,,77.8667,207.9600,,8550.5333,9594.1000,0.0801,,76.4600,3.8270,1.0010,68.2633,259.8000,,,,0.2765,87.3067,3.4076,0.3095,0.0714,291.7667,
2019-07-18,,,196.6133,,86.9367,220.9500,,9110.7000,10228.9000,0.0871,,81.9600,4.0371,1.0016,73.0100,273.7000,,,,0.2827,97.6300,3.6021,0.3173,0.0774,307.1667,
2019-07-19,,,196.3800,,87.5733,220.5133,,9339.6000,10477.4000,0.0914,,82.4933,4.0108,1.0017,73.5967,273.2667,,,,0.2832,98.4600,3.5701,0.3177,0.0821,306.5667,
2019-07-20,,,203.7967,,90.4867,228.5600,,9582.8333,10788.1333,0.0951,,85.0133,4.2684,1.0021,75.8467,289.5333,,,,0.2958,101.4400,3.8088,0.3315,0.0846,324.9667,
2019-07-21,,,199.9533,,88.6933,224.3633,,9444.4000,10541.8333,0.0915,,84.9133,4.2852,1.0007,75.8733,287.3000,,,,0.2939,99.3400,3.8214,0.3294,0.0816,321.6000,
2019-07-22,,,195.4300,,85.5100,219.0067,,9248.6667,10360.0000,0.0887,,83.2933,4.1624,0.9995,74.5300,278.1000,,,,0.2885,95.7700,3.7211,0.3229,0.0792,311.6667,
2019-07-23,,,191.1900,,81.7967,213.1467,,8962.3000,9989.8333,0.0852,,81.7767,4.2248,0.9997,73.3267,269.6333,,,,0.2790,91.2600,3.7041,0.3114,0.0763,300.9667,
2019-07-24,,,190.4967,,83.4467,211.7700,,8751.9667,9729.8333,0.0846,,80.3667,4.4286,0.9996,72.3100,267.4667,,,,0.2807,92.7833,3.9696,0.3125,0.0760,297.6667,
2019-07-25,,,197.7833,,84.1733,220.2467,,8924.1667,9933.3333,0.0861,,81.6733,4.5753,1.0007,73.4300,272.1667,,,,0.2841,93.7167,4.0990,0.3161,0.0773,303.0333,
2019-07-26,,,195.5200,,83.7167,217.5167,,8803.8000,9796.1667,0.0872,,80.2500,4.5752,1.0011,72.0367,280.9667,,,,0.2866,93.0733,4.1178,0.3190,0.0785,312.7333,
2019-07-27,,,189.8567,,81.5467,211.0333,,8699.4333,9648.5000,0.0858,,79.6100,3.9470,0.9997,71.6000,278.6667,,,,0.2825,90.5633,3.9580,0.3144,0.0772,310.1333,
2019-07-28,,,186.7367,,79.2767,207.2133,,8483.2000,9427.2333,0.0830,,80.2833,4.1562,0.9983,72.1333,273.9667,,,,0.2773,87.4200,3.7285,0.3084,0.0746,303.9333,
2019-07-29,,,189.1467,,80.9067,210.5067,,8562.8333,9528.2000,0.0838,,79.1733,4.2269,0.9975,66.8433,276.2667,,,,0.2783,90.0133,3.8001,0.3099,0.0752,307.1667,
2019-07-30,,,188.0833,,81.1733,209.7700,,8579.5333,9580.5000,0.0836,,79.0833,4.2101,1.0004,70.9000,282.7667,,,,0.2832,90.5067,3.7725,0.3157,0.0748,315.2667,
2019-07-31,,,194.3333,,86.7500,215.7633,,8929.6333,9933.6333,0.0840,,80.5733,4.3515,1.0007,72.5433,294.7667,,,,0.2874,96.2267,3.9214,0.3193,0.0757,328.1667,
2019-08-01,,,194.9967,,88.8567,215.7367,,9252.9333,10273.7667,0.0830,,81.6867,4.3209,1.0012,73.7367,294.6000,,,,0.2855,98.4833,3.9039,0.3161,0.0749,326.5000,
2019-08-02,,,196.7567,,85.9200,218.6033,,9412.2000,10508.2667,0.0824,,83.6733,4.1888,1.0008,75.3933,294.7667,,,,0.2817,95.5533,3.7717,0.3130,0.0743,327.5667,
2019-08-03,,,198.8567,,85.2233,220.9700,,9663.6667,10748.3000,0.0822,,86.7867,4.2733,1.0007,77.9833,303.2333,,,,0.2836,94.7633,3.8395,0.3151,0.0741,336.8000,
2019-08-04,,,198.9367,,83.4600,221.0867,,9760.1333,10863.6667,0.0820,,87.6633,4.2381,1.0021,78.8067,301.2000,,,,0.2866,92.7233,3.8140,0.3184,0.0738,334.9667,
2019-08-05,,,206.4067,,88.4733,230.9600,,10345.4667,11570.8667,0.0827,,92.2733,4.4212,1.0008,82.7633,310.3000,,,,0.2891,98.7367,3.9505,0.3242,0.0740,346.9000,
2019-08-06,,,204.6800,,84.1567,229.2433,,10409.7667,11666.2667,0.0792,,91.5167,4.2445,1.0000,81.7000,303.5000,,,,0.2807,94.2533,3.7919,0.3141,0.0706,339.8333,
2019-08-07,,,201.4400,,80.9233,225.7133,,10539.3000,11841.1667,0.0783,,94.7200,4.2075,0.9990,84.5600,301.3000,,,,0.2776,90.5567,3.7523,0.3111,0.0697,338.3667,
2019-08-08,,,197.2133,,80.4900,220.7233,,10577.0000,11840.0667,0.0771,,94.8767,4.1547,0.9987,84.8667,297.0333,,,,0.2749,90.1900,3.7076,0.3077,0.0689,332.8333,
2019-08-09,,,190.0400,,76.5767,212.6333,,10586.5667,11853.2000,0.0734,,93.4300,3.9398,0.9987,83.4300,284.5667,,,,0.2663,85.6933,3.5101,0.2980,0.0656,318.5667,
2019-08-10,,,184.7533,,75.8067,207.2767,,10274.7667,11496.6333,0.0732,,91.7167,4.0089,0.9982,82.0433,280.6333,,,,0.2660,84.8033,3.5868,0.2981,0.0654,313.9667,
2019-08-11,,,190.1633,,79.2767,212.8667,,10187.2667,11403.2000,0.0772,,91.4833,4.1627,0.9982,81.7067,296.8667,,,,0.2694,88.7733,3.7194,0.3008,0.0691,331.8000,
2019-08-12,,,189.7467,,77.6800,212.4500,,10174.0333,11389.8000,0.0762,,91.0433,4.1299,0.9985,81.4067,296.5333,,,,0.2688,86.9400,3.6934,0.3010,0.0681,331.4000,
2019-08-13,,,185.5200,,75.8067,207.8467,,9847.6667,11016.8667,0.0740,,85.0100,4.0519,0.9975,78.0000,305.5333,,,,0.2649,84.6100,3.6267,0.2965,0.0663,341.6000,
2019-08-14,,,172.6367,,70.5933,192.4000,,9207.1000,10260.0000,0.0694,,80.5667,3.7672,0.9963,72.2333,291.0667,,,,0.2379,78.7467,3.3809,0.2643,0.0629,323.4000,
2019-08-15,,,165.3533,,67.3967,183.8367,,9071.7333,10081.5000,0.0688,,79.8767,3.5503,0.9988,71.8633,269.9000,,,,0.2348,74.9400,3.2066,0.2605,0.0619,301.2000,
2019-08-16,,,165.9100,,67.1533,183.8900,,9208.8000,10208.3667,0.0686,,81.0533,3.5720,1.0012,73.2067,277.6333,,,,0.2349,74.4467,3.2285,0.2602,0.0619,307.5000,
2019-08-17,,,166.7933,,66.0533,184.8733,,9226.8000,10228.9000,0.0678,,82.1533,3.5545,1.0003,74.2367,276.5000,,,,0.2387,73.2800,3.2036,0.2645,0.0613,306.3333,
2019-08-18,,,173.1800,,67.8900,191.9800,,9291.5333,10297.9333,0.0699,,86.0600,3.6591,1.0005,77.6200,284.0333,,,,0.2524,75.3033,3.2923,0.2796,0.0630,315.2000,
2019-08-19,,,179.1867,,69.8733,199.7367,,9666.1667,10713.1000,0.0713,,88.2933,3.7194,1.0017,79.7567,291.1333,,,,0.2555,77.2133,3.3507,0.2831,0.0644,322.7000,
2019-08-20,,,178.5900,,67.8400,197.8967,,9701.2667,10759.6667,0.0697,,87.0867,3.6574,1.0013,78.5400,286.5000,,,,0.2489,75.1667,3.3035,0.2755,0.0630,317.1667,
2019-08-21,,,169.6233,,65.6433,188.0933,,9252.6333,10259.4000,0.0671,,82.0200,3.5135,0.9985,73.8800,273.0333,,,,0.2514,72.7700,3.3611,0.2779,0.0616,314.9667,
2019-08-22,,,171.1067,,65.9667,189.3600,,9061.2667,10031.3333,0.0677,,81.3700,3.6026,1.0000,73.5733,277.4667,,,,0.2424,73.0600,3.2479,0.2686,0.0612,307.1333,
2019-08-23,,,174.1067,,67.4800,193.2667,,9273.8667,10307.5333,0.0687,,82.4700,3.6765,1.0015,74.2567,281.8000,,,,0.2473,74.6967,3.3181,0.2747,0.0619,313.5333,
2019-08-24,,,171.0133,,66.0433,190.3333,,9123.2667,10148.4333,0.0698,,80.4933,3.6353,1.0007,72.2800,275.7667,,,,0.2434,73.5000,3.2637,0.2709,0.0626,306.9000,
2019-08-25,,,168.2867,,65.2467,187.3233,,9100.5667,10147.7333,0.0699,,80.6700,3.5709,1.0005,72.5300,275.2333,,,,0.2428,72.6467,3.2031,0.2707,0.0627,306.0333,
2019-08-26,,,170.3633,,66.3467,189.3833,,9333.9333,10401.5333,0.0700,,81.0433,3.6036,1.0000,72.8733,279.2333,,,,0.2452,73.7733,3.2398,0.2724,0.0628,310.4667,
2019-08-27,,,168.5367,,65.5767,186.8767,,9183.7333,10199.4000,0.0684,,78.5567,3.5400,0.9989,70.8033,277.4667,,,,0.2417,72.8033,3.1941,0.2678,0.0615,308.1000,
2019-08-28,,,158.7000,,61.5667,175.6467,,8901.5333,9848.9333,0.0653,,74.3800,3.3079,0.9994,67.3367,266.5667,,,,0.2320,68.1100,2.9875,0.2572,0.0590,294.9667,
2019-08-29,,,152.4067,,58.0200,168.5567,,8592.4333,9502.3333,0.0617,,68.4833,3.1702,0.9992,62.1033,255.3000,,,,0.2313,64.0800,2.8696,0.2555,0.0559,282.3667,
2019-08-30,,,152.7833,,58.1700,168.0433,,8677.8667,9545.5000,0.0622,,67.4300,3.2191,0.9998,61.2400,252.7333,,,,0.2318,63.9633,2.9284,0.2550,0.0565,277.7333,
2019-08-31,,,155.6967,,58.3500,170.9167,,8727.2667,9564.7667,0.0655,,67.2600,3.3064,1.0003,61.3567,253.6000,,,,0.2343,64.0267,3.0117,0.2572,0.0563,278.7667,
2019-09-01,,,155.5967,,59.8700,170.8800,,8858.1667,9718.5667,0.0620,,71.0833,3.2352,1.0018,65.8133,254.6667,,,,0.2328,65.7733,2.9496,0.2555,0.0565,279.6333,
2019-09-02,,,161.2600,,60.9033,177.0500,,9301.2667,10210.7667,0.0628,,72.6133,3.3118,1.0019,66.1767,264.3000,,,,0.2370,66.8167,3.0253,0.2602,0.0572,290.3000,
2019-09-03,,,163.0200,,62.8767,179.0800,,9627.0000,10557.2667,0.0632,,74.7433,3.3714,1.0014,68.0867,273.7333,,,,0.2400,68.9067,3.0867,0.2630,0.0576,300.2000,
2019-09-04,,,160.1067,,61.4700,176.4500,,9609.1000,10598.6667,0.0619,,73.5700,3.3105,1.0017,66.6433,269.2000,,,,0.2357,67.7000,3.0126,0.2593,0.0564,296.0333,
2019-09-05,,,157.1833,,59.5967,173.3400,,9575.7000,10564.8667,0.0608,,75.3567,3.2734,1.0013,68.2933,264.2000,,,,0.2325,65.7000,2.9689,0.2560,0.0551,291.3333,
2019-09-06,,,155.1200,,59.7767,170.9167,,9511.0000,10468.0333,0.0590,,76.6967,3.2300,1.0012,69.6433,262.6000,,,,0.2293,65.7933,2.9354,0.2528,0.0535,289.1000,
2019-09-07,,,159.3867,,61.7400,175.8900,,9473.2333,10453.3333,0.0601,,77.0133,3.4801,1.0016,69.6500,269.2000,,,,0.2342,68.0000,3.1565,0.2582,0.0544,296.7667,
2019-09-08,,,164.0867,,63.5667,180.8967,,9452.1000,10416.2000,0.0610,,77.2967,3.7052,1.0025,70.0533,275.5000,,,,0.2375,70.0600,3.3655,0.2612,0.0554,304.2667,
2019-09-09,,,164.1100,,63.2633,181.1167,,9342.8667,10296.1667,0.0604,,75.6333,3.8147,1.0007,68.6667,276.4667,,,,0.2357,69.7667,3.4600,0.2601,0.0548,304.9000,
2019-09-10,,,163.3600,,64.5433,180.4133,,9190.8333,10140.2000,0.0598,,73.2500,3.7767,0.9997,66.4133,276.0333,,,,0.2344,71.2333,3.4264,0.2584,0.0542,304.2667,
2019-09-11,,,161.7967,,63.4867,178.3933,,9155.4667,10099.0667,0.0590,,72.7600,3.7250,1.0006,65.9500,271.7000,,,,0.2321,69.7767,3.3895,0.2554,0.0536,299.1667,
2019-09-12,,,163.1400,,62.7433,180.0667,,9340.3000,10313.3333,0.0583,,74.1133,3.7330,1.0015,67.0967,271.3333,,,,0.2306,69.1667,3.3808,0.2538,0.0528,299.3000,
